2018-04-26,1420.41
2018-04-25,1284.79
2018-04-24,1426.42
2018-04-23,1432.26
2018-04-22,1201.22
2018-04-21,1154.69
2018-04-20,1128.02
2018-04-19,968.64
2018-04-18,888.91
2018-04-17,757.59
2018-04-16,766.47
2018-04-15,780.83
2018-04-14,738.99
2018-04-13,738.30
2018-04-12,734.48
2018-04-11,666.58
2018-04-10,649.62
2018-04-09,637.03
2018-04-08,655.26
2018-04-07,640.35
2018-04-06,610.43
2018-04-05,646.04
2018-04-04,649.20
2018-04-03,712.88
2018-04-02,662.77
2018-04-01,643.03
2018-03-31,685.25
2018-03-30,697.01
2018-03-29,714.27
2018-03-28,860.52
2018-03-27,876.33
2018-03-26,919.25
2018-03-25,966.88
2018-03-24,982.30
2018-03-23,1019.43
2018-03-22,1011.52
2018-03-21,1033.45
2018-03-20,1059.12
2018-03-19,994.67
2018-03-18,938.12
2018-03-17,949.78
2018-03-16,977.03
2018-03-15,943.64
2018-03-14,949.47
2018-03-13,1064.03
2018-03-12,1051.28
2018-03-11,1145.17
2018-03-10,1005.93
2018-03-09,1067.02
2018-03-08,1040.21
2018-03-07,1092.16
2018-03-06,1206.04
2018-03-05,1268.03
2018-03-04,1289.08
2018-03-03,1270.38
2018-03-02,1275.18
2018-03-01,1291.92
2018-02-28,1204.16
2018-02-27,1246.66
2018-02-26,1250.56
2018-02-25,1178.10
2018-02-24,1193.27
2018-02-23,1270.71
2018-02-22,1219.49
2018-02-21,1308.46
2018-02-20,1418.73
2018-02-19,1534.77
2018-02-18,1487.46
2018-02-17,1551.39
2018-02-16,1552.20
2018-02-15,1375.81
2018-02-14,1362.27
2018-02-13,1231.98
2018-02-12,1283.91
2018-02-11,1217.64
2018-02-10,1257.31
2018-02-09,1312.11
2018-02-08,1284.56
2018-02-07,957.96
2018-02-06,974.52
2018-02-05,887.41
2018-02-04,1165.38
2018-02-03,1272.50
2018-02-02,1191.14
2018-02-01,1274.35
2018-01-31,1486.89
2018-01-30,1470.55
2018-01-29,1657.14
2018-01-28,1746.25
2018-01-27,1628.63
2018-01-26,1603.90
2018-01-25,1642.12
2018-01-24,1639.13
2018-01-23,1621.46
2018-01-22,1621.92
2018-01-21,1776.64
2018-01-20,2032.12
2018-01-19,1769.62
2018-01-18,1756.75
2018-01-17,1748.05
2018-01-16,1772.07
2018-01-15,2401.54
2018-01-14,2553.32
2018-01-13,2685.29
2018-01-12,2620.99
2018-01-11,2462.61
2018-01-10,2895.38
2018-01-09,2391.56
2018-01-08,2421.47
2018-01-07,2786.88
2018-01-06,2786.65
2018-01-05,2584.48
2018-01-04,2430.18
2018-01-03,2608.69
2018-01-02,2711.00
2018-01-01,2432.54
2017-12-31,2533.01
2017-12-30,2392.41
2017-12-29,2779.95
2017-12-28,2566.64
2017-12-27,2889.52
2017-12-26,3108.89
2017-12-25,2954.69
2017-12-24,2903.12
2017-12-23,3257.08
2017-12-22,2696.69
2017-12-21,3267.17
2017-12-20,3923.07
2017-12-19,2805.89
2017-12-18,2196.64
2017-12-17,1862.88
2017-12-16,1801.88
2017-12-15,1815.43
2017-12-14,1966.14
2017-12-13,1607.65
2017-12-12,1615.03
2017-12-11,1423.38
2017-12-10,1323.07
2017-12-09,1410.06
2017-12-08,1464.13
2017-12-07,1330.93
2017-12-06,1430.10
2017-12-05,1501.85
2017-12-04,1576.92
2017-12-03,1559.93
2017-12-02,1434.98
2017-12-01,1462.68
2017-11-30,1389.78
2017-11-29,1359.71
2017-11-28,1546.18
2017-11-27,1622.57
2017-11-26,1735.66
2017-11-25,1571.27
2017-11-24,1648.51
2017-11-23,1683.81
2017-11-22,1303.31
2017-11-21,1176.97
2017-11-20,1236.01
2017-11-19,1172.05
2017-11-18,1254.53
2017-11-17,1185.48
2017-11-16,900.78
2017-11-15,1212.40
2017-11-14,1273.53
2017-11-13,1353.99
2017-11-12,1388.86
2017-11-11,1340.45
2017-11-10,1007.42
2017-11-09,654.30
2017-11-08,622.46
2017-11-07,616.30
2017-11-06,602.65
2017-11-05,630.70
2017-11-04,620.45
2017-11-03,625.32
2017-11-02,587.22
2017-11-01,531.83
2017-10-31,439.05
2017-10-30,448.23
2017-10-29,451.92
2017-10-28,423.35
2017-10-27,367.57
2017-10-26,338.20
2017-10-25,332.13
2017-10-24,326.89
2017-10-23,315.60
2017-10-22,331.66
2017-10-21,323.36
2017-10-20,327.44
2017-10-19,330.81
2017-10-18,339.17
2017-10-17,371.73
2017-10-16,313.64
2017-10-15,314.95
2017-10-14,321.96
2017-10-13,321.46
2017-10-12,313.21
2017-10-11,314.90
2017-10-10,321.59
2017-10-09,314.16
2017-10-08,342.21
2017-10-07,360.78
2017-10-06,363.01
2017-10-05,355.75
2017-10-04,358.45
2017-10-03,404.18
2017-10-02,421.19
2017-10-01,415.15
2017-09-30,432.63
2017-09-29,436.77
2017-09-28,447.81
2017-09-27,457.31
2017-09-26,441.83
2017-09-25,445.80
2017-09-24,421.03
2017-09-23,428.50
